ts,sensor_id,count,avg
2022-05-02 12:00:00.0,8362,23,20.65652173913043
2022-05-02 13:00:00.0,9119,17,28.464705882352945
2022-05-02 13:00:00.0,5571,22,19.76818181818182
2022-05-02 13:00:00.0,7389,18,25.316666666666666
2022-05-02 13:00:00.0,9985,22,27.69090909090909
2022-05-02 13:00:00.0,7882,23,14.41304347826087
2022-05-02 13:00:00.0,6454,23,39.59130434782609
2022-05-02 13:00:00.0,8362,15,20.693333333333328
2022-05-02 13:00:00.0,9313,23,21.54347826086957
2022-05-02 13:00:00.0,8227,15,18.25333333333333
2022-05-02 13:00:00.0,7830,14,26.357857142857142
2022-05-02 14:00:00.0,8227,23,18.56086956521739
2022-05-02 14:00:00.0,9313,22,22.38636363636363
2022-05-02 14:00:00.0,7830,19,24.522105263157897
2022-05-02 14:00:00.0,7389,19,27.952631578947365
2022-05-02 14:00:00.0,9119,22,27.313636363636366
2022-05-02 14:00:00.0,6454,23,43.93043478260869
2022-05-02 14:00:00.0,5571,16,20.2875
2022-05-02 14:00:00.0,8362,19,18.615789473684206
2022-05-02 14:00:00.0,9985,24,27.8625
2022-05-02 14:00:00.0,7882,24,13.6625
2022-05-02 15:00:00.0,7830,16,22.54125
2022-05-02 15:00:00.0,7882,19,13.37894736842105
2022-05-02 15:00:00.0,9985,21,27.83809523809524
2022-05-02 15:00:00.0,5571,12,19.249999999999996
2022-05-02 15:00:00.0,9313,20,22.855000000000004
2022-05-02 15:00:00.0,8227,13,18.523076923076925
2022-05-02 15:00:00.0,7389,12,25.38333333333333
2022-05-02 15:00:00.0,8362,17,14.170588235294115
2022-05-02 15:00:00.0,6454,22,37.26363636363636
2022-05-02 15:00:00.0,9119,20,27.534999999999997
2022-05-02 16:00:00.0,9313,23,23.03478260869566
2022-05-02 16:00:00.0,7882,24,12.187500000000002
2022-05-02 16:00:00.0,8362,24,13.829166666666666
2022-05-02 16:00:00.0,7830,21,19.74476190476191
2022-05-02 16:00:00.0,7389,23,21.795652173913048
2022-05-02 16:00:00.0,9985,24,27.229166666666668
2022-05-02 16:00:00.0,5571,11,19.53636363636364
2022-05-02 16:00:00.0,9119,24,26.55416666666666
2022-05-02 16:00:00.0,6454,23,37.11739130434783
2022-05-02 16:00:00.0,8227,23,18.37826086956522
2022-05-02 17:00:00.0,6454,24,27.066666666666666
2022-05-02 17:00:00.0,8362,23,13.860869565217394
2022-05-02 17:00:00.0,7882,24,10.829166666666666
2022-05-02 17:00:00.0,5571,13,19.061538461538465
2022-05-02 17:00:00.0,9985,24,25.820833333333336
2022-05-02 17:00:00.0,8227,23,17.89130434782609
2022-05-02 17:00:00.0,9119,23,25.682608695652174
2022-05-02 17:00:00.0,7830,24,17.826249999999998
2022-05-02 17:00:00.0,7389,23,19.400000000000002
2022-05-02 17:00:00.0,9313,24,22.92083333333333
2022-05-02 18:00:00.0,9313,22,22.622727272727275
2022-05-02 18:00:00.0,6454,23,19.226086956521737
2022-05-02 18:00:00.0,7882,23,10.160869565217393
2022-05-02 18:00:00.0,8362,21,12.971428571428573
2022-05-02 18:00:00.0,9985,22,23.427272727272726
2022-05-02 18:00:00.0,8227,22,16.227272727272723
2022-05-02 18:00:00.0,5571,8,17.175
2022-05-02 18:00:00.0,9119,22,23.313636363636363
2022-05-02 18:00:00.0,7389,23,17.178260869565218
2022-05-02 18:00:00.0,7830,22,15.79590909090909
2022-05-02 19:00:00.0,9985,24,21.429166666666664
2022-05-02 19:00:00.0,9119,21,21.43809523809524
2022-05-02 19:00:00.0,8227,21,14.771428571428569
2022-05-02 19:00:00.0,5571,22,16.186363636363634
2022-05-02 19:00:00.0,7830,23,13.73826086956522
2022-05-02 19:00:00.0,8362,24,11.566666666666668
2022-05-02 19:00:00.0,7882,22,9.622727272727275
2022-05-02 19:00:00.0,9313,22,22.272727272727277
2022-05-02 19:00:00.0,6454,24,16.375000000000004
2022-05-02 19:00:00.0,7389,22,14.768181818181818
2022-05-02 20:00:00.0,9313,24,21.816666666666663
2022-05-02 20:00:00.0,7882,24,9.258333333333331
2022-05-02 20:00:00.0,8362,23,10.452173913043477
2022-05-02 20:00:00.0,6454,23,15.034782608695652
2022-05-02 20:00:00.0,5571,23,15.299999999999999
2022-05-02 20:00:00.0,8227,24,13.837499999999999
2022-05-02 20:00:00.0,9985,24,19.99166666666667
2022-05-02 20:00:00.0,7389,24,13.304166666666667
2022-05-02 20:00:00.0,9119,24,19.849999999999998
2022-05-02 20:00:00.0,7830,24,12.22791666666667
2022-05-02 21:00:00.0,5571,23,14.308695652173911
2022-05-02 21:00:00.0,7882,24,9.608333333333333
2022-05-02 21:00:00.0,9313,21,21.290476190476188
2022-05-02 21:00:00.0,8362,20,9.495000000000001
2022-05-02 21:00:00.0,9985,23,19.060869565217384
2022-05-02 21:00:00.0,8227,21,12.585714285714285
2022-05-02 21:00:00.0,7830,19,10.973684210526319
2022-05-02 21:00:00.0,9119,21,18.5
2022-05-02 21:00:00.0,7389,20,12.979999999999999
